Respuesta,Frecuencia,Asociación
penal,2,0.05128205128205128
diverso,1,0.02564102564102564
elemento,1,0.02564102564102564
relacionar,1,0.02564102564102564
mencionar,1,0.02564102564102564
contexto,1,0.02564102564102564
tipo,1,0.02564102564102564
obtener,1,0.02564102564102564
relación_sexual,1,0.02564102564102564
abuso,1,0.02564102564102564
persona,1,0.02564102564102564
referir,1,0.02564102564102564
asimismo,1,0.02564102564102564
situación,1,0.02564102564102564
adolescente,1,0.02564102564102564
menor,1,0.02564102564102564
mujer,1,0.02564102564102564
violación,1,0.02564102564102564
familiar,1,0.02564102564102564
incrementar,1,0.02564102564102564
violencia,1,0.02564102564102564
protección,1,0.02564102564102564
federal,1,0.02564102564102564
específicamente,1,0.02564102564102564
código,1,0.02564102564102564
marido,1,0.02564102564102564
custodia,1,0.02564102564102564
rapto,1,0.02564102564102564
sancionar,1,0.02564102564102564
tipificar,1,0.02564102564102564
incesto,1,0.02564102564102564
peculiar,1,0.02564102564102564
estupro,1,0.02564102564102564
fingir,1,0.02564102564102564
mismosas,1,0.02564102564102564
atentado_contra_el_pudor,1,0.02564102564102564
delito_sexual,1,0.02564102564102564
concubino,1,0.02564102564102564
