Respuesta,Frecuencia,Asociación
salud,4,0.01818181818181818
parto,4,0.01818181818181818
deber,3,0.013636363636363636
embarazo,3,0.013636363636363636
atención,3,0.013636363636363636
intermedio,3,0.013636363636363636
establecer,2,0.00909090909090909
nivel,2,0.00909090909090909
vía,2,0.00909090909090909
variable,2,0.00909090909090909
sistema,2,0.00909090909090909
mujer,2,0.00909090909090909
materno,2,0.00909090909090909
biberón,2,0.00909090909090909
básico,1,0.004545454545454545
artículo,1,0.004545454545454545
método,1,0.004545454545454545
introducción,1,0.004545454545454545
aunar,1,0.004545454545454545
social,1,0.004545454545454545
contar,1,0.004545454545454545
permitir,1,0.004545454545454545
común,1,0.004545454545454545
población,1,0.004545454545454545
contemplar,1,0.004545454545454545
existir,1,0.004545454545454545
impacto,1,0.004545454545454545
particular,1,0.004545454545454545
educación,1,0.004545454545454545
forma,1,0.004545454545454545
factor,1,0.004545454545454545
riesgo,1,0.004545454545454545
constituir,1,0.004545454545454545
creciente,1,0.004545454545454545
fuente,1,0.004545454545454545
investigación,1,0.004545454545454545
proporcionar,1,0.004545454545454545
momento,1,0.004545454545454545
ayuda,1,0.004545454545454545
2,1,0.004545454545454545
principal,1,0.004545454545454545
resolución,1,0.004545454545454545
importante,1,0.004545454545454545
definir,1,0.004545454545454545
contexto,1,0.004545454545454545
carácter,1,0.004545454545454545
explicación,1,0.004545454545454545
tipo,1,0.004545454545454545
niño,1,0.004545454545454545
asegurar,1,0.004545454545454545
adecuar,1,0.004545454545454545
llegar,1,0.004545454545454545
1,1,0.004545454545454545
histórico,1,0.004545454545454545
3,1,0.004545454545454545
reforzar,1,0.004545454545454545
número,1,0.004545454545454545
tomar,1,0.004545454545454545
influir,1,0.004545454545454545
distinto,1,0.004545454545454545
control,1,0.004545454545454545
respuesta,1,0.004545454545454545
incluir,1,0.004545454545454545
relación_sexual,1,0.004545454545454545
transmisión,1,0.004545454545454545
ets,1,0.004545454545454545
prevención,1,0.004545454545454545
comportamiento,1,0.004545454545454545
pareja,1,0.004545454545454545
familia,1,0.004545454545454545
desprender,1,0.004545454545454545
servicio,1,0.004545454545454545
cuidar,1,0.004545454545454545
peso,1,0.004545454545454545
persona,1,0.004545454545454545
volver,1,0.004545454545454545
emplear,1,0.004545454545454545
producción,1,0.004545454545454545
determinar,1,0.004545454545454545
llamar,1,0.004545454545454545
do,1,0.004545454545454545
consecuencia,1,0.004545454545454545
situación,1,0.004545454545454545
cambio,1,0.004545454545454545
interrupción,1,0.004545454545454545
aprender,1,0.004545454545454545
curso,1,0.004545454545454545
luz,1,0.004545454545454545
hipótesis,1,0.004545454545454545
aborto,1,0.004545454545454545
clínica,1,0.004545454545454545
inicio,1,0.004545454545454545
garantizar,1,0.004545454545454545
bienestar,1,0.004545454545454545
normal,1,0.004545454545454545
época,1,0.004545454545454545
urbano,1,0.004545454545454545
derecho,1,0.004545454545454545
infantil,1,0.004545454545454545
nacer,1,0.004545454545454545
período,1,0.004545454545454545
demostrar,1,0.004545454545454545
infección,1,0.004545454545454545
reproductivo,1,0.004545454545454545
causa,1,0.004545454545454545
hijo,1,0.004545454545454545
afectar,1,0.004545454545454545
hombre,1,0.004545454545454545
motivo,1,0.004545454545454545
especial,1,0.004545454545454545
familiar,1,0.004545454545454545
prolongar,1,0.004545454545454545
tendencia,1,0.004545454545454545
percibir,1,0.004545454545454545
reducir,1,0.004545454545454545
impedir,1,0.004545454545454545
intenso,1,0.004545454545454545
planificación,1,0.004545454545454545
combinación,1,0.004545454545454545
efecto,1,0.004545454545454545
vih,1,0.004545454545454545
señalar,1,0.004545454545454545
probable,1,0.004545454545454545
alcanzar,1,0.004545454545454545
falta,1,0.004545454545454545
intervención,1,0.004545454545454545
madre,1,0.004545454545454545
cuidado,1,0.004545454545454545
prenatal,1,0.004545454545454545
abandono,1,0.004545454545454545
comparación,1,0.004545454545454545
anticonceptivo,1,0.004545454545454545
reciente,1,0.004545454545454545
moderno,1,0.004545454545454545
50,1,0.004545454545454545
especialmente,1,0.004545454545454545
provocar,1,0.004545454545454545
condón,1,0.004545454545454545
constante,1,0.004545454545454545
tratamiento,1,0.004545454545454545
temor,1,0.004545454545454545
santo,1,0.004545454545454545
hospital,1,0.004545454545454545
básicamente,1,0.004545454545454545
suceder,1,0.004545454545454545
mortalidad,1,0.004545454545454545
seguridad,1,0.004545454545454545
natal,1,0.004545454545454545
capítulo,1,0.004545454545454545
recurrir,1,0.004545454545454545
fecundidad,1,0.004545454545454545
independiente,1,0.004545454545454545
mes,1,0.004545454545454545
anticoncepción,1,0.004545454545454545
protección,1,0.004545454545454545
intrauterino,1,0.004545454545454545
menstruación,1,0.004545454545454545
disminuir,1,0.004545454545454545
salvador,1,0.004545454545454545
hormona,1,0.004545454545454545
descender,1,0.004545454545454545
30,1,0.004545454545454545
duración,1,0.004545454545454545
adverso,1,0.004545454545454545
cesárea,1,0.004545454545454545
protocolo,1,0.004545454545454545
detectar,1,0.004545454545454545
sugerir,1,0.004545454545454545
frecuencia,1,0.004545454545454545
perinatal,1,0.004545454545454545
alterar,1,0.004545454545454545
intervalo,1,0.004545454545454545
infectar,1,0.004545454545454545
contagio,1,0.004545454545454545
oportuno,1,0.004545454545454545
comprometer,1,0.004545454545454545
intensidad,1,0.004545454545454545
cohorte,1,0.004545454545454545
socioeconómico,1,0.004545454545454545
históricamente,1,0.004545454545454545
preventivo,1,0.004545454545454545
infertilidad,1,0.004545454545454545
evento,1,0.004545454545454545
vii,1,0.004545454545454545
nacido,1,0.004545454545454545
puerperio,1,0.004545454545454545
binomio,1,0.004545454545454545
maternoinfantil,1,0.004545454545454545
nupcialidad,1,0.004545454545454545
colateral,1,0.004545454545454545
antirretrovirales,1,0.004545454545454545
suspensión,1,0.004545454545454545
rondar,1,0.004545454545454545
prolactina,1,0.004545454545454545
reanudación,1,0.004545454545454545
gravidez,1,0.004545454545454545
madrehijo10,1,0.004545454545454545
intercurrente,1,0.004545454545454545
