Respuesta,Frecuencia,Asociación
orgasmo,12,0.022181146025878003
vaginal,7,0.012939001848428836
mujer,6,0.011090573012939002
erección,6,0.011090573012939002
sexual,5,0.009242144177449169
cualquiera,4,0.0073937153419593345
mayoría,3,0.005545286506469501
año,3,0.005545286506469501
3,3,0.005545286506469501
actividad_sexual,3,0.005545286506469501
causa,3,0.005545286506469501
ptos,3,0.005545286506469501
16,3,0.005545286506469501
clítoris,3,0.005545286506469501
pareja,3,0.005545286506469501
29,3,0.005545286506469501
estimular,3,0.005545286506469501
hombre,3,0.005545286506469501
asociar,3,0.005545286506469501
sexualidad,2,0.0036968576709796672
acercar,2,0.0036968576709796672
deber,2,0.0036968576709796672
existir,2,0.0036968576709796672
información,2,0.0036968576709796672
2,2,0.0036968576709796672
manual,2,0.0036968576709796672
adecuar,2,0.0036968576709796672
1,2,0.0036968576709796672
4,2,0.0036968576709796672
respuesta,2,0.0036968576709796672
psicológico,2,0.0036968576709796672
coito,2,0.0036968576709796672
disminución,2,0.0036968576709796672
placer,2,0.0036968576709796672
j,2,0.0036968576709796672
disminuir,2,0.0036968576709796672
interés,2,0.0036968576709796672
menor,2,0.0036968576709796672
satisfacción,2,0.0036968576709796672
penetración,2,0.0036968576709796672
5,2,0.0036968576709796672
sexo,2,0.0036968576709796672
persona,2,0.0036968576709796672
sensorial,2,0.0036968576709796672
estímulo,2,0.0036968576709796672
genital,2,0.0036968576709796672
percibir,2,0.0036968576709796672
normal,2,0.0036968576709796672
edad,2,0.0036968576709796672
contracción,2,0.0036968576709796672
necesariamente,2,0.0036968576709796672
alcanzar,2,0.0036968576709796672
sensible,2,0.0036968576709796672
femenino,2,0.0036968576709796672
localizar,2,0.0036968576709796672
pene,2,0.0036968576709796672
indirecto,2,0.0036968576709796672
pornográfico,2,0.0036968576709796672
peneano,2,0.0036968576709796672
deseo,2,0.0036968576709796672
trabajo,1,0.0018484288354898336
área,1,0.0018484288354898336
estudiar,1,0.0018484288354898336
proceso,1,0.0018484288354898336
seguir,1,0.0018484288354898336
sentar,1,0.0018484288354898336
tratar,1,0.0018484288354898336
